,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
143166,0.926740539,-1.225329206,1.915729869,1.288293894,-2.068370282,0.741275944,-1.398896337,0.406851572,0.662266355,0.340313019,-1.064821144,0.539216309,-0.403479291,-1.081853782,-1.481338471,-2.440929769,1.068557417,0.569460581,-1.173052071,-0.445119921,-0.311753131,-0.133815218,-0.001874207,0.611856337,0.253104667,-0.236075421,0.130619593,0.062184543,109.5,0
171426,-3.290639405,-3.488891635,-1.881884747,0.194485441,1.090519223,-0.946117896,3.840982079,-0.619291291,-1.052230397,-1.59121291,-1.024223349,-0.039066809,0.313683045,0.920265869,-0.259319909,-1.056172849,-0.238884389,0.090496348,-0.186585594,2.473134191,1.090804576,0.991372807,1.926664323,0.562124254,1.550173944,-0.249533222,-0.340374715,0.2129987,943.74,0
40616,1.037488765,0.311462472,1.099132445,2.529934869,-0.193428614,0.678697335,-0.280924328,0.300593914,-0.529348857,0.615578358,1.113493007,1.175072682,0.186152575,-0.006780964,-1.044667392,0.267742674,-0.270176648,-0.689536794,-0.65408423,-0.144730028,-0.271649042,-0.69603481,0.157573446,-0.019570437,0.15584488,-0.264585289,0.02974053,0.020119643,15.17,0
91268,1.230475553,0.36731548,-0.390913728,0.949161175,0.459554198,-0.40982769,0.487784263,-0.185395542,-0.240750887,-0.006313186,-0.629104447,0.098753273,0.025194704,0.57461222,0.981282153,-0.347676868,-0.226085007,-0.633588653,-0.415352954,-0.12930091,0.007590697,0.0667887,-0.200352406,-0.44364295,0.842065326,-0.235513053,0.003502353,0.005701081,22.9,0
267265,-0.548454828,0.128345623,-0.024682377,-0.498977229,2.182486279,4.435111417,0.227684488,1.100175826,-0.276096096,-0.563161305,-0.339898359,-0.207725629,-0.094082114,0.163690314,1.075728745,0.186156482,-0.775828825,0.506400413,-0.508429977,0.292265777,0.394146412,0.859464624,0.125155398,0.677244236,-0.169784885,-0.503804731,0.187815045,0.184638353,145,0
214034,2.062099501,-0.047439515,-1.256738822,0.365783595,-0.079022774,-1.258004138,0.170492264,-0.345604442,0.681828645,0.012514101,-0.703217809,0.151394592,-0.237581178,0.525031288,0.856311505,-0.223607285,-0.446667123,-0.073211801,-0.324694224,-0.271591764,0.261471942,0.918012739,0.01083104,0.01649596,0.228419458,-0.097636873,-0.014938986,-0.058815598,1,0
134127,-1.105805377,-0.417840048,1.412761325,0.319237461,-1.44669774,0.724330033,0.153995311,0.466321846,0.481468816,-0.415737597,1.018673941,0.711251323,-0.814506201,-0.112150262,-0.406838663,-0.600531652,0.637515258,-0.21656757,1.392055689,-0.012353564,0.000622626,0.315402397,0.554069691,0.286684745,-1.261869072,0.897756701,-0.127921445,-0.177880021,212.99,0
33612,-1.84865858,-1.230525601,-0.899579345,0.859776298,3.419732363,2.780313472,-1.276789334,1.517247607,-0.339326592,-0.085644652,-0.751660004,0.240979945,-0.034958123,0.534221842,0.217597891,-0.408331931,0.037800646,0.289013865,1.324137684,0.79570065,0.093091604,-0.439156323,-0.063219101,1.022965837,0.259396553,-0.251768348,0.218475156,-0.306848675,35,0
246657,2.037852458,0.423577911,-2.416117237,0.792179829,0.365889068,-1.779494983,0.214633265,-0.262589346,0.834972458,-1.144002501,-0.12257557,-1.364456446,-2.19388438,-2.096964089,1.355613114,0.814338232,1.950064655,1.447502257,-0.755657115,-0.299058073,0.0784112,0.331140229,-0.014787376,-0.287040408,0.169550564,-0.090239336,0.009116971,0.002624995,1,0
141633,0.852098875,-0.811804214,-0.59847482,0.020964543,-0.080628522,-0.121959574,0.410144183,-0.161838137,0.345088446,-0.403738597,-1.009859115,0.122298777,0.060776452,0.199743639,0.491093664,-0.350278627,0.058141497,-0.883067843,0.247450685,0.396017939,0.030477057,-0.273604437,-0.374330707,-0.658901,0.491978023,1.178375556,-0.126711331,0.022318351,247,0
30730,-1.025349462,1.147648508,1.239346508,0.594923583,0.209705638,1.136866121,0.012997526,0.901703493,-0.431054178,-0.43895768,-0.203628998,0.175424326,-0.864464891,0.503172247,-0.221608338,-0.248153244,0.052641209,0.287714389,1.280055727,0.045335051,-0.219950048,-0.55515237,-0.26310368,-1.195867654,0.437400579,-0.303665923,0.217367214,0.054995736,19.67,0
222630,-0.759800398,-0.364070869,0.333121334,-3.587778206,0.588484084,-1.779796322,1.659454662,-0.530538506,1.563143341,-2.306989487,-0.90434049,0.198359239,-1.145079439,0.222350853,-0.191578787,-1.080633565,-0.424261794,-0.420804376,-0.012943496,0.050987505,-0.080524831,-0.219787444,0.026640699,-0.061815781,0.272511563,-1.241704763,-0.084557845,-0.076891778,114.38,0
236081,-0.260635595,0.611124024,1.683226915,-0.507785722,0.489791953,0.340266844,0.563222968,-0.158941311,0.334704496,-0.74730073,-1.065883113,0.659360985,1.708979417,-0.821402901,0.310039919,-0.202401695,-0.696638832,0.33135028,0.332342622,0.16976483,0.197856098,0.968657772,-0.388710904,0.550454713,0.095798701,-0.17229478,0.006875256,-0.073764084,9.99,0
42216,1.285466756,-0.883008938,0.728500764,-0.58508965,-1.602438174,-0.90736568,-0.900214906,0.005705989,-0.217620699,0.645915706,-0.640458113,-1.830419892,-2.115790079,0.172115874,1.245137374,1.509080074,0.267357066,-0.962592517,0.439456741,0.032972855,0.086420315,-0.077634354,0.045312432,0.332751284,0.159007433,-0.332036563,0.000740023,0.030279901,62,0
101923,1.157258044,-0.062569269,0.419020698,1.404071148,-0.416021226,-0.153749701,-0.134889331,0.025176385,0.745080044,-0.105160479,-1.533116935,-0.303569977,-1.141694942,0.047067969,-0.266387019,-0.162805057,-0.136613537,-0.075660627,0.161732434,-0.142298285,-0.107595785,-0.194785531,-0.185694256,-0.153109172,0.723057464,-0.265650938,0.025220649,0.021670776,42.94,0
59610,1.007617083,-0.362997455,1.296186539,1.744969626,-1.109239157,0.303258275,-0.620925769,0.359765809,1.215640226,-0.171484477,0.286427187,0.821080787,-1.931135116,-0.242999282,-2.496108381,-0.640466336,0.410587904,-0.278495731,0.746312191,-0.214091964,-0.37818136,-0.826607849,0.060225441,0.488929614,0.377087774,-0.566794447,0.055573957,0.025672396,39.96,0
265112,1.990048512,-0.245014287,-2.165306418,-0.07310074,0.398364573,-1.209783282,0.580453179,-0.317658174,0.26549541,0.195019262,0.556410452,-0.021259659,-1.801117043,1.309397713,-0.010305894,-0.251522667,-0.493150809,0.172338126,0.441352719,-0.225510709,0.145926796,0.326585506,-0.066104074,-0.391279813,0.269460891,0.17749683,-0.102876558,-0.083708409,57.98,0
238947,2.010379543,0.228530168,-1.611230773,1.186481346,0.675762374,-0.584418582,0.539374314,-0.277685881,-0.127394632,0.396032006,0.58261693,1.360532786,0.555119324,0.518247554,-1.249996767,-0.436548389,-0.562971192,-0.167615216,0.186253978,-0.23129389,0.053109947,0.388485009,-0.028881244,-0.375078776,0.440291558,-0.535207454,-0.009174042,-0.072041905,5.53,0
200344,2.040545075,-0.07202251,-1.781063399,0.267935743,0.475766962,-0.626097134,0.323613,-0.151855153,0.445394585,0.117463642,0.709392507,0.66893699,-1.126717132,0.842592088,-0.832125499,-0.613100772,-0.245155443,-0.101029563,0.459899716,-0.299558786,0.037853857,0.254950769,0.079706621,0.707018473,0.304537577,-0.267634467,-0.04654358,-0.072441128,1,0
188367,1.996189463,0.781781938,-1.618787155,3.569614692,1.174412857,-0.307407154,0.745314459,-0.246283448,-1.435341567,1.591264381,-1.240468478,-0.780118192,-0.692902629,0.832207453,-0.492324634,0.565442151,-0.717210063,-0.575985541,-1.519135953,-0.317584832,0.077476234,0.148736364,0.088729274,0.565481741,0.279343658,0.053326165,-0.087098588,-0.059744918,6.26,0
5377,-0.679963101,0.978072025,1.519679921,0.500094907,1.085325386,-0.653291382,1.585947218,-0.75683497,0.764629523,-0.347573583,0.059328527,-3.429138561,0.823495047,1.568591394,0.005866627,-0.361676879,0.125819829,0.292131209,0.013654559,-0.015523357,-0.233474809,-0.116283913,-0.376415793,-0.192643922,0.760084319,-0.330791045,-0.432101253,-0.420101533,31.11,0
74542,-1.181141307,1.360915636,1.530937266,2.827183761,0.480746953,0.128271018,0.40446086,-0.018051559,-0.904965056,1.444113841,0.429175237,0.481132691,-0.396817499,-0.315548259,-2.721409259,0.694763008,-0.842840311,-0.081429061,-1.530004814,-0.543820445,0.223832224,0.553854892,-0.075004107,0.526393704,-1.064789286,-0.382604582,-0.52178889,0.208461077,7.83,0
181822,-0.11814514,2.522656427,-0.807934751,4.561867357,1.226785346,0.176494952,0.819027527,-0.112858915,-1.324673053,2.129992386,1.41014144,-0.419004286,0.153100367,-2.826743936,-0.00783617,0.773987042,1.817487155,1.314214177,1.0874053,0.75783499,-0.502534046,-0.912737256,0.124392343,-0.640816948,-0.582029814,0.021415151,0.32845774,0.025333796,4.54,0
260643,-2.521565016,2.956024125,-2.329963925,-1.692633976,0.477859127,-1.298947762,1.023525886,0.428411153,0.881284403,2.124178487,0.351742518,0.516813064,-0.559047211,0.731146318,-0.669797888,-0.427084031,-0.623119077,0.129601627,0.02132722,0.83820251,0.004764478,0.816409182,-0.162174779,-0.543793387,0.103611798,0.063571404,0.364981973,-0.121467604,3.69,0
121274,0.927163037,-0.490592612,1.155008154,1.666862319,-0.833416204,0.905201543,-0.656067019,0.495080554,1.197468397,-0.232758742,0.352218102,0.928591364,-1.742154967,-0.254357474,-2.244136676,-0.877103565,0.605190063,-0.675224781,0.455940629,-0.173649326,-0.345891587,-0.75063619,0.03853589,-0.022780326,0.327588474,-0.52773867,0.067803643,0.025212263,66.85,0
188200,-1.526013792,-1.615328599,0.529372238,-2.197002727,-0.007290466,-0.242477282,-1.472879854,0.625008536,-2.203829142,0.95539035,-0.226611874,-0.879390599,-0.177809112,0.023517941,-0.644375925,-0.120551081,0.323033322,1.068695904,0.731637201,-0.205334963,0.022737315,-0.001438599,-0.291025424,0.185464832,-0.157298406,-0.124178753,-0.102343384,-0.010830377,16.2,0
214171,-5.736632443,-8.274264853,-3.874356394,-0.845334122,1.877270081,-3.740695544,1.648791781,-0.232845217,-1.214324008,-0.895937421,-1.395331776,0.521318113,1.036985307,1.176713286,-1.249616673,-1.918335973,-0.124137648,1.049167963,-2.129668129,3.07598499,1.23874923,0.463545314,2.235286665,0.016788249,-0.808790332,0.455073044,0.122894607,-0.546244858,967.24,0
256192,2.058461699,-1.739989417,-1.422601736,-1.732654043,-0.806828498,0.071066444,-0.925168345,-0.110531752,-1.599537189,1.659869912,0.249483626,0.084917428,1.259084597,-0.371908706,-0.9040101,-0.243124722,-0.02129567,0.512095424,0.360927182,-0.066381156,-0.075793672,-0.019680556,0.048773375,0.101433235,-0.115920354,-0.191744004,-0.020397634,-0.03626101,146.74,0
174015,2.331833605,-1.189024505,-2.083833898,-1.691218296,-0.173977451,-0.49948394,-0.390657991,-0.411830388,-1.713996566,1.552446152,-1.482100447,-0.477536161,1.392687765,-0.37431906,-0.846810351,-1.087206935,0.541585547,-0.475947038,0.316023838,-0.290604982,-0.193645902,-0.03274503,0.017442098,0.061087142,0.308354476,-0.035885227,-0.031419471,-0.061769695,48.45,0
113954,-0.534261215,1.108051631,1.425023928,0.875407347,-0.157104832,-0.69326441,0.519283649,-0.148098324,-0.209174624,0.108841542,-0.59901196,-0.687490427,-1.043386093,0.358265423,1.348749197,-0.141761612,-0.172827273,0.177060767,0.425725422,-0.116103223,0.046390999,-0.062806009,-0.155576295,0.349079234,0.083753244,-0.391410411,-0.386967564,0.018271892,5,0
75260,0.57419659,-0.936859913,0.795460949,1.370865547,-0.782427591,0.831875247,-0.363916207,0.288104718,0.401813261,-0.090422146,0.959931985,1.152835342,0.373749895,-0.049983504,0.162252336,0.308491109,-0.522749348,0.378832964,-0.51788636,0.432767553,0.350404417,0.575040513,-0.357409568,-0.26326928,0.356364432,-0.240014082,0.02998136,0.067407447,280,0
252662,1.808302071,-0.349686079,-0.842359648,1.494309003,0.019652433,0.204763511,-0.035431577,0.03819191,0.822388393,0.116510398,-0.005140695,1.511812911,0.061094906,-0.122207803,-2.413146898,-0.599487666,-0.191555991,-0.39705818,0.641331919,-0.138535776,-0.263877992,-0.511985237,0.118670007,-0.485385053,0.055698548,-0.816919944,0.028388656,-0.046160481,71,0
239896,-0.457480062,0.733686401,-0.031212037,-0.89327276,1.961712249,-0.444525292,1.126667982,-0.294889288,0.027124367,-1.467126948,-1.308323346,-0.186394803,0.64885647,-2.249947955,-1.116393753,0.403478114,0.517171759,0.427339131,-0.465437849,0.088254673,-0.033122998,0.204199288,-0.458106566,-0.019083474,0.26659352,0.506996051,-0.095214384,-0.055234149,0.99,0
164063,-0.575527096,-0.343264579,1.480471349,-2.345898194,0.05377028,-0.340064848,-0.153231776,0.155449122,-1.064670669,-0.136282326,0.485998628,-0.029915179,0.290844411,-0.427089754,-1.156024424,1.65413546,-0.484707702,-0.915731898,0.336766479,0.131618395,0.094745689,0.041706194,-0.010133491,-0.449163448,-0.366548942,-0.57900366,0.108319041,0.137420916,22,0
27216,1.538867088,-0.988349656,0.432792313,-1.320727544,-1.632041785,-1.053167278,-0.994337041,-0.18792755,-1.686879635,1.476255417,-0.654732382,-1.432598043,-0.545149749,-0.102602198,0.680310914,-0.353978219,0.568104532,0.083771317,-0.234388605,-0.416234396,-0.232659108,-0.303453192,0.056889036,0.346091171,0.356123972,-0.202204852,0.02506483,0.017049119,3.25,0
265925,2.039222098,0.229695596,-1.470430564,0.531125427,0.234707698,-1.157606026,0.250478058,-0.314725468,0.33846788,-0.402248475,0.028910101,0.738968616,0.767647204,-0.971406792,0.080418697,0.128749746,0.615659673,-0.573359648,-0.146907107,-0.121766383,-0.3215651,-0.784674156,0.39402224,1.073829285,-0.300107506,0.137003346,-0.056837719,-0.023511218,1.79,0
156028,1.863295083,0.345687622,0.448972994,4.088349587,-0.297879666,0.345514466,-0.669816295,0.082349419,1.102862524,1.009076945,-0.484314256,-2.945931251,1.212761534,1.270017001,-1.219833813,1.129497858,-0.097148475,0.281111645,-2.013307286,-0.370026709,0.020834556,0.415098074,0.21474131,-0.11162807,-0.291239714,-0.00501327,-0.009779317,-0.039379777,3.03,0
91423,-1.777401694,-5.298482206,-1.870878161,-0.014187378,-2.189671315,-0.738524367,2.200226805,-0.628494545,0.806219902,-1.613876944,1.537662055,1.418229193,-0.184948691,0.876209195,0.217679739,-0.695871157,0.10736524,0.313432776,0.713267653,3.108457628,0.976428815,-0.58610753,-1.542755611,0.688243383,0.158845391,-0.046785343,-0.321851718,0.268233756,1587.46,0
90030,1.0375692,-0.871583164,0.642991795,-0.811180383,-1.265273701,-0.29843231,-0.707270437,0.20498315,1.865825083,-0.896018087,0.63624998,0.394284263,-1.719809049,0.353996235,0.804010793,-0.073653543,-0.426335613,1.182650593,0.866684107,-0.011354221,0.206594948,0.536137695,-0.251489426,-0.006509218,0.545633372,-0.532221088,0.061160437,0.032662072,99,0
157211,-0.47290106,0.94315062,-0.349982259,-0.821775556,2.332918119,-1.127347876,1.95473349,-0.908262489,0.92412504,-1.139839121,0.081684738,-3.19786516,1.264264539,0.237054312,-1.536839899,-0.180413851,0.933691745,0.19506766,-0.750725559,-0.016144715,-0.143050042,0.144858973,-0.498329981,0.38897169,0.408467474,0.477632268,-0.499328803,-0.257640287,18.86,0
274772,-0.326792458,0.753065565,0.895096721,-0.929976519,0.508010083,-0.161923403,0.34458288,0.213608911,0.108577821,-1.336296662,1.084353238,0.605676226,-0.050775788,-1.20727741,-0.300262635,0.770115095,0.101973901,0.940695671,0.051901243,-0.049708275,-0.114144045,-0.317743695,0.034410794,0.636580148,-0.768998205,-0.399395725,0.182096252,0.210993951,0.77,0
218787,0.237714564,-0.936915178,0.268229632,-2.508171527,-1.008230569,-0.237978587,0.060111598,-0.12863892,-1.713045589,0.785280453,-1.989698678,-1.670977286,-0.049206821,-0.543889842,-0.452505161,-0.210979105,0.103548701,0.444261961,-0.126360046,-0.147902933,-0.067460249,0.039203813,0.215100343,-0.7720869,-0.367798587,-0.209519557,0.04743718,0.047665442,136,0
222160,-2.002527101,1.687859909,-0.375066151,-1.450874431,1.66575916,5.146269228,-2.787029739,-3.594851719,-0.750087865,-2.218657602,-0.478726485,0.656687711,-0.586510136,1.222038758,0.897972602,0.33783655,0.003769748,0.032211741,-0.015778351,1.201419974,-2.6504281,0.203776515,0.27771163,0.624761671,0.223234101,-0.426241271,-0.095688667,0.076588582,12.99,0
40412,1.081066353,-1.077493647,1.387144501,-0.378622753,-2.03123715,-0.610918607,-1.05302127,-0.062021926,-0.379227455,0.540344934,-0.147685778,0.42409543,1.401658318,-0.542476607,1.381571859,-0.74591154,-0.281157864,1.427202689,-1.338314132,-0.158618474,-0.061840675,0.11461109,0.002916688,0.793830669,-0.096040207,1.078981429,-0.017515924,0.053178903,125.9,0
113975,-0.824848193,0.476037818,2.552472898,0.289172462,-0.197795542,-0.30965299,0.119577817,0.198135577,0.345703851,-0.891898567,-1.077393135,0.094622506,-0.274922241,-0.454572426,-0.441446217,0.235771588,-0.482891919,0.064746501,-0.742450299,-0.102833769,0.038143195,0.160864102,-0.158675664,0.372296524,0.052880504,-0.560958896,0.129209703,0.12659785,9.99,0
234859,1.984838887,-0.08083856,-1.605286048,0.578635278,-0.194778095,-2.137333799,0.723747303,-0.589020699,0.231079061,0.159729292,-0.154681933,0.136907681,-1.060040068,0.796076357,-0.306923335,-0.864965488,0.297650595,-0.997145367,-0.181841851,-0.238897041,0.168027346,0.564985441,0.059538682,1.00293719,0.193123203,0.768521772,-0.133012994,-0.072540471,41.28,0
245896,-0.624378067,1.15065088,0.231427413,-0.214772092,-0.026992186,-0.141866106,-0.125348264,0.571869628,0.495576679,-1.190749282,-0.938572127,-0.208193217,-0.084448924,-1.1803126,0.797510949,0.460227763,0.644775587,1.068172837,-0.20665961,-0.031126695,0.25529862,0.833540702,-0.209084387,0.524165232,0.129219634,-0.080822217,0.08877546,0.061332061,9.99,0
105630,-0.828300644,0.391275754,0.577869162,-1.714726663,-0.358050081,-0.711499972,0.109603453,0.19088079,0.551406122,-1.452053013,-0.91150253,0.869923325,1.648285976,0.114069005,1.853190664,-0.390674889,-0.207645769,0.457918533,1.734885907,0.075427055,0.17541112,0.53063961,-0.057850519,-0.352282705,-0.27527123,0.026867397,-0.04967792,0.069607333,50.6,0
226138,-2.861012536,0.721071176,1.178802369,2.398366329,2.058974172,0.244438634,0.075582977,-1.617883281,-1.582902108,1.157850315,-0.213994837,-0.105333688,-0.300417855,0.106250959,-1.954377216,1.302205223,-1.314062319,0.491102945,-1.590182359,-1.395147665,1.587146465,0.296349718,-0.456922271,-0.460349622,1.194853816,0.313039719,-0.049062004,0.087856924,18.96,0
45314,-0.903921164,0.627439569,1.085119495,-0.20683402,1.170799476,1.30174675,1.018257425,0.323315407,-0.541010803,-0.803990237,-0.628114064,0.216448215,-0.184719004,0.048804654,-1.227473031,0.148254284,-0.828031099,0.225969321,0.06343,0.065623125,-0.06437914,-0.239989609,-0.397048892,-1.714506794,0.90507082,-0.309389997,0.019441477,0.035578529,87,0
189944,2.07439144,0.178936128,-1.683567263,0.422371039,0.421287819,-0.894551877,0.201266028,-0.251882796,0.456111159,-0.384791939,-0.498434233,0.282895369,0.294552312,-0.889610059,0.176833904,0.29573999,0.47181205,-0.347441713,0.039257687,-0.143460529,-0.360235305,-0.918916664,0.341679834,0.574505306,-0.254184308,0.168926115,-0.060965107,-0.029749017,0.99,0
278959,2.072441511,-0.044808433,-1.123804139,0.380634931,-0.060095169,-1.12625019,0.1910366,-0.333350168,0.531020866,0.069433577,-0.849863908,0.46229545,0.225971577,0.239534351,0.035892066,-0.068533044,-0.34946963,-0.838159667,0.200750394,-0.210535656,-0.29729062,-0.71521387,0.320182943,-0.106636874,-0.274160152,0.204608298,-0.070071966,-0.061108637,1.98,0
121232,1.555075712,-0.95911976,0.527852363,-1.461108981,-1.453989785,-0.637557049,-1.088966426,-0.151860722,-1.727341235,1.414787083,-0.846780123,-0.925901137,0.768018439,-0.442702064,0.772438276,-0.052089369,0.23570649,0.057308637,-0.049951179,-0.316929078,-0.405360175,-0.784144676,0.123800506,-0.169334742,0.206203735,-0.37839385,0.045189093,0.02344777,4,0
211498,2.030538857,-0.199970762,-1.664357041,0.496180102,0.027037244,-1.35135043,0.418193258,-0.354966092,0.624259918,0.137950046,-1.114195281,-0.503554622,-1.763433796,0.749859364,-0.217045248,-0.548078858,0.080157758,-0.731066319,0.129490419,-0.299175932,-0.032996609,-0.007844741,0.081712731,0.004843847,0.099035794,0.566669786,-0.108961341,-0.076476704,29.99,0
111066,-0.719041421,0.927153997,2.200491055,2.244885836,0.448402937,1.152402343,0.342709376,0.44460053,-1.720452443,0.458296141,1.65636996,0.677254109,0.451559927,0.321038412,0.799457963,0.013555568,-0.04015559,-0.474504807,-0.294475714,0.178980074,0.032886937,-0.051872494,0.150332142,-0.329412058,-0.500933774,-0.098363242,0.127322796,0.119141976,52.89,0
93716,1.161781223,0.078433751,0.871197373,1.07799142,-0.412456412,0.089036429,-0.376491189,-0.012568207,0.289552548,-0.058452408,-0.931507409,0.74113847,1.889583579,-0.387921538,1.299595206,0.851680159,-1.101191896,0.419536767,-0.410007979,0.087751563,0.08965479,0.289846619,-0.162581529,-0.423507006,0.489386026,-0.318216958,0.064071788,0.042115303,45,0
65205,0.970785615,-0.908699903,0.856914614,0.165655717,-1.251750015,0.127663376,-0.734321067,0.296174379,1.229734419,-0.282457859,0.298924759,0.19514386,-1.843936336,0.007600793,-0.765717482,0.273451033,-0.120392573,0.210613331,0.856787028,0.05996438,-0.156000411,-0.570176512,-0.05175589,0.040732986,0.047665674,0.939310399,-0.071342294,0.016787227,122.36,0
183207,1.872194056,-0.303126159,-1.203377595,1.421072047,0.066468054,-0.233961388,0.03830677,-0.065044738,0.895058278,0.155524584,-1.415102187,-0.214585335,-1.240514895,0.31023173,-0.458428413,-0.449046372,-0.127777476,-0.188768477,-0.268461315,-0.204598668,0.127061569,0.442502123,0.004981114,0.659297998,0.275257368,-0.492168661,0.000741662,-0.035464549,70.84,0
151512,-1.817027188,1.510390053,0.74934746,-0.218115774,0.201099177,-0.574362466,0.688204098,-0.054292476,2.692724957,0.430685711,-0.494168914,-2.195171636,1.18286592,0.656257028,-2.667529734,-0.965261937,0.913243894,-0.76117847,0.22024031,0.379751872,-0.723357656,-0.850410548,0.117715569,-0.015309731,0.234719486,0.110742088,0.921484688,0.468294056,0.01,0
2108,-1.859115278,1.255316751,0.902887843,-1.08832876,0.487256468,1.39200599,0.063103874,0.856288184,0.404518643,0.275384029,1.815925873,0.861355003,-1.011216143,0.21723266,0.219480926,-1.081930396,0.73036838,-1.984772495,-1.527236337,0.00466805,-0.050316591,0.138631428,0.114977644,-1.019101961,-0.515321896,0.351324078,-0.128523625,0.002157885,1,0
151204,0.451748583,1.829272068,-0.740171072,4.772659131,1.933237121,1.802191882,0.187652571,0.566574725,-0.568764583,0.429902653,2.270507183,-3.567144849,0.226319177,-0.552559171,0.135493054,0.196088592,3.491542119,0.627299677,0.027521848,0.108092287,-0.480699646,-0.913535893,0.196952194,-2.028780143,-0.949456691,0.126654166,0.317725151,0.047606268,4.37,0
212607,2.054236613,-0.078678455,-1.23316085,0.183785086,0.187538996,-0.605904568,0.102048183,-0.18336331,0.245016979,0.229607008,0.610061954,1.214313209,0.521753036,0.351972252,-0.67607188,0.208448945,-0.738124616,-0.275377718,0.61212629,-0.169517182,-0.263893115,-0.636423599,0.263861882,-0.480127579,-0.249245171,0.206509438,-0.072078535,-0.074044213,1.29,0
207280,2.101962192,-0.904735475,-0.80598698,-0.502292773,-0.857474444,-0.429201727,-0.777364703,-0.028642907,-0.305562926,1.040167528,0.228769753,0.2544856,-0.354747341,0.21255208,-0.448716199,-1.048986522,-0.470065781,1.642341214,-0.431728494,-0.608323889,-0.336700044,-0.424491402,0.247646836,-0.354697062,-0.3886102,0.560360659,-0.041751749,-0.064737022,18.07,0
116032,1.169687875,-0.348783256,-1.569538538,-0.431275699,2.132020349,3.277144748,-0.230466485,0.714084803,0.030011512,-0.09212032,-0.330927299,0.121858675,-0.149465756,0.359215635,0.257504627,0.010384036,-0.507926071,-0.166305869,0.474538096,0.169153469,-0.069835904,-0.390484904,-0.219079013,1.06917967,0.791081269,0.560942195,-0.066604169,0.008944997,87.5,0
85983,-0.863065697,-0.31317617,2.305105347,0.570711461,-1.198855202,0.977846034,0.317466096,0.398811423,0.957871031,-1.047451178,-1.37938809,-0.116634362,-1.115005454,-0.762136305,-1.072405585,-0.783608123,0.637054605,-0.371712901,0.061226208,0.266032872,0.254095338,0.802818326,0.210229191,0.117453157,-0.124053471,0.547374532,0.092718213,0.141778326,195.74,0
198900,2.274437691,-0.590433158,-2.721125328,-1.132776956,0.505378665,-1.019858685,0.272372289,-0.394585066,-1.128919699,1.134987355,0.434196036,-0.762357563,-1.255230772,0.829551114,-1.044637774,0.44356729,0.209167647,-0.970505817,1.197905997,-0.079063105,0.490571794,1.361779557,-0.245792286,0.422291391,0.762184704,0.272815101,-0.113691188,-0.100980714,20,0
79983,-0.866302429,0.25338745,1.081508284,-1.560113528,-1.377427819,1.660184835,-3.039537903,-4.887908186,-1.116903578,-0.914546032,-0.578431473,0.081026185,-1.106819517,0.637817542,-0.497365594,0.043407299,-0.565014364,2.257245483,-1.088870038,0.783629167,-2.892331345,0.119618741,-0.225945946,-0.83266283,1.05019291,1.170337107,-0.048989332,0.168443818,66.5,0
7929,1.227343024,1.22E-05,0.771268286,0.124306505,-0.540782546,-0.301787368,-0.492147581,-0.079704493,1.377359357,-0.374485349,2.184083543,-1.358816715,2.567946211,1.491639097,-0.184540649,0.741705867,-0.121833549,0.659255311,0.004497634,-0.007418197,-0.027165807,0.186585189,-0.077662817,0.054908406,0.248016431,1.030875095,-0.088464077,-0.005848087,15.95,0
192539,2.154241166,-2.092841469,-1.097510844,-2.539532132,0.195862049,4.181991338,-2.675679748,1.163911892,-0.583551834,1.493423012,-0.322229221,-0.691000254,0.616841005,-0.845244932,0.885535646,0.080183607,0.065107998,0.535531806,-0.715950558,-0.276546423,0.080266291,0.627782306,0.289782416,0.697173764,-0.500986724,-0.072292422,0.096535361,-0.027629731,40,0
187734,2.025323756,-0.047877937,-0.893199611,0.505748271,-0.314946114,-1.366035332,0.176877787,-0.334312979,0.514850957,0.065036167,-0.324899342,0.583969229,-0.032635546,0.309790045,0.059375797,-0.283288459,-0.080465669,-1.09085359,-0.081057602,-0.246390693,-0.25678317,-0.600841576,0.398659705,0.399647115,-0.36904432,0.175584106,-0.067056159,-0.056441786,1.29,0
19897,-2.609841269,2.479356905,0.763843666,0.044509388,-0.645716269,0.762866564,-1.626415253,-7.617853654,1.399745742,1.057399508,-0.495276435,0.872949057,-0.127634581,-0.666319022,-0.805968668,-0.682497544,0.484046928,-0.505566325,-0.013515703,-1.396578109,6.795727895,-1.936991205,0.99752726,0.633853705,-0.358656664,0.224236423,-0.065823873,-0.219181372,11.5,0
121611,1.316426865,0.515686354,-0.329452687,0.977246396,0.330852004,-0.878406415,0.564204253,-0.341611567,-0.29652796,0.036019026,-0.780467081,0.230778949,0.450944584,0.459734327,0.681587839,-0.077445208,-0.528419746,-0.239564987,-0.052830055,-0.116113221,-0.028637859,-0.002360605,-0.215354394,-0.122100291,0.93680423,-0.264255909,-0.006142107,0.006163543,0.89,0
253913,0.248140972,1.183455072,-1.251671993,-0.461407645,0.767159171,-0.981593843,0.594910791,0.14127878,-0.484696105,-1.095737602,-0.483632121,0.599258943,1.533880755,-0.920383194,0.129884826,0.551797457,0.330885818,0.232868846,-0.840232353,-0.18666384,0.322882038,0.938893178,0.006705475,0.670596032,-0.562423108,0.482039467,-0.103099663,-0.02620401,2.88,0
